Title_ID,XMID,Full_Name,XBE_MD5
4D57000E,MW01402E,Gauntlet: Dark Legacy,A572613786FC6553893A7D0D361F4A96
4D570025,MW03701L,L.A. Rush,E4123D5822F0AC70961A6B9A92943F44
56550019,VU02501K,Men of Valor,9F4DD52E49A80FF3B83631A16B3294B8
56550019,VU02507E,Men of Valor,D41F322AF145AEF12C032BF36B4EC946
56550019,VU02506E,Men of Valor,36CF86F4DEB14513E353512545F4A37F
56550019,VU02502E,Men of Valor,F703B2D5FB54033C28B537B93E69857B
56550040,VU06401E,Men of Valor,D2D76D3C35ECDB452743D427C8F403EA
4541007D,EA12502A,The Godfather: The Game,B9E14B1A3059981291DCCC7A3CA938EB
4541007D,EA12501E,The Godfather,218D35D1D6A78B9F7C476CA1F1628AC4
5553005B,US09102J,Brothers in Arms: Road to Hill 30,758ECADFF1A703F26998FA056EE89A5A
4253000C,BS01201A,IHRA Professional Drag Racing 2005,CAA51FAFB8D5CF604E974CCCBEFED4AC
4541005F,EA09504E,Der Herr der Ringe: Das dritte Zeitalter,82FFFEBCF424E98E4F16F538C49C75F9
45430004,EC00401A,Heroes of the Pacific,EEFA606EBE1D41A2D363B5B1A24BD8C5
4C410007,LA00701A,Indiana Jones and the Emperor's Tomb,163E4E2BCDF16AE538B3F228671706E2
56550039,VU05702E,The Incredible Hulk: Ultimate Destruction,7863943241E769570C9BEFDEA55A81E2
56550039,VU05703W,The Incredible Hulk: Ultimate Destruction,5ED84AE5D79EEE84D04F1535DAF2BBC1
5655004B,VU07501W,Ice Age 2: The Meltdown,F0F0ABB033E28A5F296C0D2BB248BB7C
4B550001,KU00102J,Innocent Tears,A8DD0748283F7AB189603449BFBF4D3F
4B4F0002,KO00205E,Crimson Sea,E79D57676F78CF142A37AD616781AA0F
4D53006B,MS10706W,MechAssault 2: Lone Wolf,9C1C69BA5D69A2B024A26314CCBCDA2C
4541005A,EA09001A,Need for Speed: Underground 2,4A16E52A38E842F3C06BCD80192FA0B1
4541006F,EA11101E,Need for Speed: Underground 2,08539D175A2E52B73B9FE623F154686D
45410071,EA11301J,Need for Speed: Underground 2,C0906229B0320DE43A3170EB14A302A5
4D570020,MW03201L,Midway Arcade Treasures 2,59A6E92B143D5229644DEE86335B4DF1
4B4E0008,KN00801E,International Superstar Soccer 2,E474D265222D9E93842D55DB7099276F
4D4A000F,MJ01503A,Jaws Unleashed,FDA8BFA2399A7E84AC34E47C89EB3B78
4D4A000F,MJ01504E,Jaws Unleashed,6DE08A86DA27A0EB2F83D6782301F7CA
4D530030,MS04801J,Jockey's Road,E54E34ED145C6B4A3F4900846D783649
4D53006D,MS10905J,Jade Empire: Hisui no Teikoku,7569BD1284923B7CE645A858272BD16C
4D53006D,MS10904J,Jade Empire,983873CC9252EDB1E053D97CEFF88279
4D53006D,MS10902E,Jade Empire,5E23809730C0EDE9132EA89E1D416531
4D53006D,MS10903E,Jade Empire,E3FEEEDEA218AB9C7AEEA74AD5CD61E2
4D53006D,MS10901L,Jade Empire,2D10B04429C9CE17ECFE00BE1CBF8518
5345000A,SE01001A,JSRF: Jet Set Radio Future,F4E366BFDCEEE551A09F42219C90D84E
5345000A,SE01003J,JSRF: Jet Set Radio Future,D8490CDB75BD47B36C62EFFDF1461AE0
57520001,WR00101L,Justice League Heroes,9A4B30F2A3C3B453998143B2D7405A6D
58490007,XI00701A,Judge Dredd: Dredd vs. Death,21575C9879458DEA82DFCBDAD80C8AEA
4B410001,KA00101J,Jikkyou World Soccer 2002,7DFEE9D30B55530FB4E48CCD90685C02
54540079,TT12105A,Midnight Club 3: DUB Edition Remix,2027BBA9479621B0C3C16232505D1874
54540079,TT12101A,Midnight Club 3: DUB Edition,21EBF21F9A5775DAE1E8277457AFA8D1
41560002,AV00201A,Kelly Slater's Pro Surfer,596FB445A9AB728701F106468AA8277F
43560001,CV00101A,Kabuki Warriors,786E19BC35D30E7DF9F16A396D2A0DB5
45410066,EA10201A,TimeSplitters: Future Perfect,4AEB1A1FDED674575759B681F2125966
45410066,EA10205J,TimeSplitters: Future Perfect,D456D8343A35AD9CC4B1FFF3A5E6693D
45410066,EA10202E,TimeSplitters: Future Perfect,A048C094F604559E870FE14F33F784B3
4553000A,ES01004E,TimeSplitters 2,2F27DA66D9F1299EB915FDB99F39335D
4553000A,ES01002E,TimeSplitters 2,28D7434B4DD5D9F774D8FD780941ADCF
45530019,ES02503K,Project: Snowblind,A5704294888307203FD2B4E5510FFC36
4A570002,JW00201E,Neighbours from Hell,17434294EC6DD8DFE15B1122BFBD6C57
4A570003,JW00301E,Kao the Kangaroo: Round 2,DE70A8A548B39817531565E43D0A2EFF
4B4E0025,KN03701A,Karaoke Revolution,EF50C0B294E31C6B76BFFC52123ACB51
4B4E002E,KN04601A,Karaoke Revolution Party,2E60A36405D18F8547B18340E53D2186
4D53000C,MS01202A,Kakuto Chojin,178FFF2BFB415B41768FD0A832C67764
54410001,TA00101J,Kikou Heidan J-Phoenix +,984EB27E3C7BB1A26B9B67E4476FFF27
4B4E0024,KN03602A,King Arthur,7A35CD25C3F205C306D03D6A7891E5D1
4B4E0024,KN03603E,King Arthur,03664C6BC6E635AC52D129F04FA6D49B
4C41001A,LA02601W,Star Wars: Battlefront II,29DB13B1D7BE5872A5530DE4652734E3
504C0002,PL00207K,Kingdom Under Fire: The Crusaders,37AAA8611067F04850C33935CE74E6C9
504C0004,PL00401E,Kingdom Under Fire: The Crusaders,6AACC6AC654972DE040A051F8E875895
504C0005,PL00501J,Kingdom Under Fire: The Crusaders,8238656ED91F33A44CDA027FC34121B7
504C0006,PL00601W,Kingdom Under Fire: Heroes,0535A0611363001F76D1F04A115C8C70
534E0003,SN00301K,The King of Fighters 2003,B23E4905AC6FFA49C175AB8913EF0480
534E0006,SN00603J,The King of Fighters 2002,7A3D8844F07C059550115F7D132247E8
534E0006,SN00601L,The King of Fighters 2002,B8545061D09A7819FE0645F81C050A10
534E000A,SN01003W,The King of Fighters: Neowave,68E3F542AA39F5CF82542AED00BB1D37
4541007B,EA12307A,Need for Speed: Most Wanted: Black Edition,F8225D5A2EEC18A4666B1EF4A0FFCEF5
4541000A,EA01001A,Knockout Kings 2002,B744885AAE800160248589023F539AC8
4541000A,EA01003J,Knockout Kings 2002,DB09DD0699DEDCFD17E8468073C7D2F0
4541000A,EA01002E,Knockout Kings 2002,81E98D17EA0191678CCE8F699CF94546
4B4F0002,KO00202J,Kurenai no Umi: Crimson Sea,40C2E14B0BDA92BEF0ACF6F6ECCD8A0D
4D530031,MS04905K,Kung Fu Chaos,F7B9085728197BB9BA7F5E288F174B93
4D530031,MS04903E,Kung Fu Chaos,E3DF1C06630BBD9CAF1F8C9BC1224B98
534E0007,SN00704A,KOF: Maximum Impact: Maniax,0A20706D9759D620EFDC227E1B6448D9
534E0007,SN00705J,KOF: Maximum Impact: Maniax,9A093DD7994CB628CD77EEE3AAEEB4DF
544D0013,TM01901W,Knights of the Temple II,FDE88427C5A604B7CF552A10489EFDEF
47560004,GV00401W,Land of the Dead: Road to Fiddler's Green,6DE6521BCE0F895AC7C147C338598CE8
534300FD,SC25302W,Lara Croft Tomb Raider: Legend,D07F3FB1489C32A990C8E3779E4C3D4A
5553000B,US01101E,Largo Winch: Empire Under Threat,C397AAFFFEEC8A3E4C151B900DB65F5D
4D53002A,MS04204A,Midtown Madness 3,32A99D9CD1AB9873FD830CF98310A463
4D53002A,MS04202J,Midtown Madness 3,0371C2076BCADB0E524D99BA6329D508
4D53002A,MS04205J,Midtown Madness 3,4A0AE0BD7DAB4A8AD8108B3FB42DE6A1
4D53002A,MS04203E,Midtown Madness 3,3815FF1D86FE9FB6E3C47C1793FEEE67
5655004A,VU07401W,The Legend of Spyro: A New Beginning,E59F2901849C4F4503C311306626739A
4253000A,BS01001A,Malice,D85C5FC9511E5792A1566575BC869197
4D570034,MW05202A,Mortal Kombat: Armageddon,3BC9E87625341EE90F771884864F5407
54510024,TQ03603K,WWE WrestleMania 21 ,AB5B92FCF8B198E6F5055BA7CA019D0E
545100F9,TQ24901E,WWE WrestleMania 21,3E9AAB42E65C793B9D01A025CF068D82
584D0002,XM00201E,Malice,83CCA2C545EBAD3B59A5A7D961649B0E
41430003,AC00301A,Legends of Wrestling,4990503491E97E142E2D6E296FBA078A
41430003,AC00302E,Legends of Wrestling,6DF1CFF628B4AC1E1E50361AFEA72E2A
4143000F,AC01501A,Legends of Wrestling II,547A4AF2C36642B85A71D496567DF8AA
4143000F,AC01502E,Legends of Wrestling II,800EF6E83A68CF7C76FCBDCD9B9D215D
4553001D,ES02902A,LEGO Star Wars: The Video Game,18FE4C1E29D6EB1E70FFA7B72E50AF97
4553001D,ES02901W,LEGO Star Wars: The Video Game,008A2751A9AA2863368D28D69ECFDDE2
4C41001F,LA03103L,LEGO Star Wars II: The Original Trilogy,B7DB217A1D42831994DA1E8FD8F17237
4156001F,AV03101A,Lemony Snicket's A Series of Unfortunate Events,9E5D6E69C97673BE9F7B9D3119B5088B
4156001F,AV03102E,Lemony Snicket's A Series of Unfortunate Events,590EE668025EF89F5393D42B22AD5927
4156001F,AV03104E,Lemony Snicket: Rätselhafte Ereignisse,40E684F2006F3D9BEB9C6C9522631637
56550031,VU04902K,Leisure Suit Larry: Magna Cum Laude,5E588C5E080E3D399C234084854D3B32
56550031,VU04903E,Leisure Suit Larry: Magna Cum Laude,75DB3A54ADFD9008026D74A453046569
56550031,VU04906E,Leisure Suit Larry: Magna Cum Laude,BF127BF2900FF341364ECCA5FDCB50AC
56550031,VU04905E,Leisure Suit Larry: Magna Cum Laude,204F14BC67061F8613044475CC46F92B
56550031,VU04904E,Leisure Suit Larry: Magna Cum Laude,3BA02DCD83A4AC0EA8BC891123F56C1E
56550031,VU04901E,Leisure Suit Larry: Magna Cum Laude,BA8380C92E590C4E695B4606E37C6792
49470006,IG00601A,Loons: The Fight for Fame,D0B76D07DF29C7B73943BD702016479D
49470006,IG00604J,Loons: The Fight for Fame,82900794F5B564543F72183F89CC994C
49470006,IG00602E,Loons: The Fight for Fame,1CD1CD2C5D50C0B92993254F4AC7644E
434D0004,CM00406E,LMA Manager 2003,5736CC4EBD2BDEB7B6F420CFB687DF63
434D000F,CM01501E,LMA Manager 2004,4A2A0048081C27C92667444CCBB136D5
434D0046,CM07001E,LMA Manager 2005,70D34B6A8FB61B63DF8181FC31563C73
434D0054,CM08401E,LMA Manager 2006,8D19448DA80457D5BFD5E01EE28A072E
4D530027,MS03904J,Whacked!,95CFCAFEF078F569F1635126E3B433F4
4D530027,MS03905J,Whacked!,9BBC970ED510FC529974C82CDB7DCFC7
4D530027,MS03901L,Whacked!,B75FC059E335E73CCBBBE48C0887521C
45410010,EA01605J,The Lord of the Rings: The Two Towers,9ECB8BEBBEA7C2970BFDEB8BE09BFE9A
45410010,EA01604E,The Lord of the Rings: The Two Towers,4BF4C8B31DA959EA4B60A0E0646971DD
4541005F,EA09508A,The Lord of the Rings: The Third Age,0898D5B412E64FE91BDEE2634ED40A76
4541005F,EA09502E,The Lord of the Rings: The Third Age,BB9580626623F14AEAA0729570991D03
56550004,VU00403A,The Lord of the Rings: The Fellowship of the Ring,3CA23F24B528A27B492DF474C7F6C30A
56560005,VV00501E,The Lord of the Rings: The Fellowship of the Ring,0DEF6F2A6D11F007EDF6DC703F4E7AB7
45410001,EA00101A,Madden NFL 2002,3FF63FB4CBF025CA6B13576CEE95988A
45410019,EA02501A,Madden NFL 2003,631A4EFE870B0AE1DC5E0B4270F08E3F
45410019,EA02502E,Madden NFL 2003,F02C1D9329F889AFD1E6C9EB1580DB7D
4541004D,EA07703A,Madden NFL 2005,2336F8E024B07C5D7135547727BF29AB
4541004D,EA07702E,Madden NFL 2005,2E45C9335640868AA4B9934437E7DEBE
45410075,EA11701A,Madden NFL 06,8C25DC397C28CAD3ECF5FDC15F3ECEEB
45410075,EA11701E,Madden NFL 06,57159FF2022673183097C724E02986E4
4541009F,EA15901A,Madden NFL 07,7BD2E5BEAFE3A8676BCB48722B3B2FFE
454100A8,EA16801E,Madden NFL 07,B988E48AAD279450C66D8760361FC1EF
454100AC,EA17201A,Madden NFL 08,273B4D95845CFA9D223A9FE2EF3473AE
45530001,ES00107J,Mad Dash Racing,95DF88D4E7A06B24E906B64313999CF3
45530001,ES00105J,Mad Dash Racing,ECFB00EC152E63AA8E7D2E7CF48A0477
45530001,ES00103E,Mad Dash Racing,349ED2BB9F698586A97CA780D4366EB4
50430001,PC00101L,Xyanide,7800675EA8AD41DB1580B24180B2CE05
54540009,TT00902A,Mafia,2258C6617CD38AD62384F603A6B5866D
54540009,TT00905E,Mafia,3B6534956EC8B9382A8106E977BFC4CE
54540009,TT00904E,Mafia,62B1E0A10D5EC90BDE410825C744EC5A
54540009,TT00903E,Mafia,9D8168DE12C3DFA0D0ED388DA3A8CF63
54540009,TT00906E,Mafia,A53E5468D19746187EB777B0B69F9662
54540009,TT00907E,Mafia,1F9A0FBF3AD5334288F8A1348B59AFFD
434D0024,CM03602A,IndyCar Series 2005,B47A40476DF6BEA5D6FC6237337C65F5
434D0024,CM03603E,IndyCar Series 2005,C797AC5AA50C3F88FA98BFF9E13E2126
41560041,AV06501A,Monster Garage,BD16A0DEB2ADFAFC2A38C68D1C890A59
434D0050,CM08001W,TOCA Race Driver 3,92CC8AD9ED820FEB5561E57A2F6B386C
47560001,GV00101W,Pariah,DBA88EF8496800649A1A266499FD6F0E
4947002C,IG04401E,Sega GT 2002,43E28847FDCAEC492275F088BE22706E
4C410004,LA00401A,Star Wars: The Clone Wars,75B76A097C059DCD8977A024B2E591C3
4C410013,LA01907A,Star Wars: Republic Commando,7F8CF95D104F4D61A5430AA970CFE53E
4D49000D,MI01302A,Sniper Elite,88B274AAC466BEDFD235980448137609
4D530066,MS10201J,Magatama,B231EE70454C6260633740FF6943BAD4
53430005,SC00501E,Richard Burns Rally,29171CC00AEA6F94DBC53FCD814E1DDE
53450021,SE03305E,Sega GT Online,967796EFFC199E980FC8AD3DCEEA5885
53550009,SU00901J,Psyvariar 2: Extend Edition,E89B31C587920C6B86214B3EF1D02E5C
544D0006,TM00603E,Outlaw Golf,7F3BFDF52E22062B59668FA962E1B00F
54540017,TT02301A,Outlaw Golf 2,3F4407874E5952D703F40F691AE4E3EB
54540017,TT02302E,Outlaw Golf 2,853459216BF4823B6D27A780F074590B
55530041,US05602W,Tom Clancy's Splinter Cell: Chaos Theory ,1A2877BDF414DD83811DC4600E42752B
56550010,VU01601A,Outlaw Golf,7CD42CC453AF3EFE52A5E9ADE69C7907
4D570021,MW03301W,Unreal Championship 2: The Liandri Conflict,2AFF9DDBF160C9423A5AC57C21F40BD8
54510101,TQ25701E,AFL Premiership,328AB4A1BA4DED758FC9869448500723
4947000F,IG01503A,Monopoly Party,45298A5DE8E842F02BDA5222A37C138C
55530049,US07301A,Monster 4x4: World Circuit,E9D3E3CD9EBD84D0F2FFB45C17206CCA
4156000B,AV01101A,Mat Hoffman's Pro BMX 2,37C98D8292A44E6EB6110E9EAC650B5F
43430007,CC00702A,Marvel vs. Capcom 2: New Age of Heroes,F16661095F52D5C310560D0F1CA568F8
44580001,DX00101E,Miami Vice,DA0E64762C82398228611D6ADB3858D9
4541038A,EA90602A,Marvel Nemesis: Rise of the Imperfects,F0271C717130E8DF1FF40BF2EA9904E1
454D000A,EM01001E,Mashed: Drive to Survive,C2BCFA37E97E63AFC1C1F240122A6CB8
454D001B,EM02702E,Mashed: Fully Loaded,0EB7C8DCB5E5D1CB6F956559FAF85B72
4D53002E,MS04601J,Maximum Chase,E34957654151B0CC671B665F96B134C5
41430004,AC00401A,Turok: Evolution,A5A64064D58C1F449CF216106F1DBBBB
41430004,AC00403E,Turok: Evolution,DD9A74F62F44856E80011DB14C9FDF38
41430004,AC00402E,Turok: Evolution,99617E5BA80A9BAC5E4BD458E1F17400
4156003B,AV05903E,DreamWorks Madagascar,D6EF67378F11D2BDF33231EDDCB98871
4156003B,AV05902E,DreamWorks Madagascar,C08CEDB87F4AFEBF0B54479C64CC7DF1
4156003B,AV05905L,DreamWorks Madagascar,349A75149FD59C132AF82515EFFE9A3C
53450037,SE05501A,Major League Baseball 2K5,3A66C7B76967BE0EB30C001A0BC667CC
54540092,TT14601A,Major League Baseball 2K6,091602C66ACA761AD6B4322F1731791E
54540096,TT15001A,Major League Baseball 2K5: World Series Edition,AFF01711462C595A9D03F7F6A7151D49
545400B1,TT17701A,Major League Baseball 2K7,3B4D785F7E78E5A63C633EB860C0A95E
54540003,TT00301A,Max Payne,7569E768C957F263EC05B2A5A76CEC06
54540003,TT00302E,Max Payne,875DB5FD00103918B46D76F42F8A96BD
4D530017,MS02307J,MechAssault,B5F86D63BF2F402A1F65B687A2C36217
4D530017,MS02304J,MechAssault,ABA217EED92B55E2B0D62F485B1C082F
4D530017,MS02308L,MechAssault,18D54671B30DEAE612B5B85C3901C406
4541001A,EA02603E,Medal of Honor: En Première Ligne,BA52700C74B32E265E728C882732D39C
4541005E,EA09401A,Medal of Honor: European Assault,96879024ABED70FF905AEA90FD2807C2
4541005E,EA09405E,Medal of Honor: European Assault,AF24CE033331F90272E2DE72C4C3EF12
4541005E,EA09404E,Medal of Honor: European Assault,3DC7664DB7BB4C6DAA8D1AAE34F25A94
4541005E,EA09402E,Medal of Honor: European Assault,84CCB453C7A1FDB52634B08648906B6A
4541001A,EA02601A,Medal of Honor: Frontline,97406CE3FAEEEEED7B283A454FAB16AD
4541001A,EA02606J,Medal of Honor: Frontline,1AA5EF3FFF108315BA300B7C1EDF211A
4541001A,EA02602E,Medal of Honor: Frontline,9D6B165342CFB65C9C03B6E05A2DAF28
4541001A,EA02605E,Medal of Honor: Frontline,859E6D278BCADC7B9E95A16AAA058928
4541001A,EA02604E,Medal of Honor: Frontline,E31E785688819E8A48F204AFC90AC754
4541005E,EA09403E,Medal of Honor: Les Faucons de Guerre,A39534763309FABAD2EEF8B6643A0A38
4C410015,LA02102E,Mercenaries,07B5EDB67AE234BB21AB4CD3BDB5D757
4C410015,LA02103E,Mercenaries,0CE946410A0C7505928D6B83A18743CB
4C410015,LA02104E,Mercenaries,077FAB01395DE192FE38053D98145F80
4C410015,LA02101W,Mercenaries,2F177DAC7910CBC87A2A7AE0ACBF6CEF
4947001C,IG02801E,Micro Machines,53325CFF145EFEC22FDFFE9B47A24937
494C0001,IL00103J,Metal Dungeon,9413966F2F74D24B27341C25F74D4060
494C0001,IL00101J,Metal Dungeon,DCDB4500C399B9D9DF8DA45D62EED423
4B4E0007,KN00706A,Metal Gear Solid 2: Substance,8DEA3F4356BE4C32F32E40A59B37F60A
544D0006,TM00601E,Outlaw Golf,9564FED160672D98460CA2E73957D332
54510013,TQ01901E,Metal Dungeon,4AD19E99928FAA26B2009FC10344455F
56550010,VU01603J,Outlaw Golf,1D2B7600EF6B3D350F634E95438C3CD4
58490001,XI00101A,Metal Dungeon,BBCAE16006B8688605238CE768AB2DF9
46530006,FS00601J,Metal Wolf Chaos,0DB36751ABD3360EE8D9D56AB90D95B6
494F0005,IO00501E,Metal Slug 3,9C503F905AC17B330582077C398556D4
534E0002,SN00201K,Metal Slug 3,C8F49291BAF403A47BA351D03568C78C
534E0005,SN00502J,Metal Slug 4,276A3575D68FD190879A45A94D0B3102
534E0005,SN00501L,Metal Slug 4,05DF37E438E042D100A64B59A1FF29D9
544D0005,TM00502A,World Racing,10DA405E6BBD3E5A6135B45BA0B110B7
544D0005,TM00505E,World Racing,6D0FFFEAF3026D62A3415F469AA5398C
42560003,BV00303E,"Le Monde de Narnia: Chapitre 1: Le Lion, la Sorcière Blanche et l'Armoire Magique",050A944FF7E0CBA3DC0A3A016088CECF
4947000F,IG01502E,Monopoly Party,049C48F40547D6FA17AEB82A943724DC
494C0001,IL00104J,Migong Zhengfuzhe,D87F4E5B0595F9F215A9ED8D32F1F99C
41560014,AV02001A,Minority Report: Everybody Runs,9C165B596E133D25DF4B818065A4B209
41560014,AV02004J,Minority Report: Everybody Runs,1C62E175221AC8EF924DE755AED6D732
41560014,AV02008E,Minority Report: Everybody Runs,94D8712CDB15B0F4B835341A0A7CE8D1
41560014,AV02003E,Minority Report: Le Futur vous Rattrape,2591CF406F4C36ED10B57E1343DF4679
41560014,AV02006E,Minority Report: Everybody Runs,F1EB87F00D812D197150BF9E307294D7
434D0003,CM00301A,Mike Tyson Heavyweight Boxing,F55B04FE4B28C626600AFFC675508DBB
434D0003,CM00302E,Mike Tyson Heavyweight Boxing,0DA7A7FEC99CF0A9ECD03D115AAEAE05
4D570008,MW00801A,MLB SlugFest 2003,C2601B5A50426B2C5788AD196066B26B
4D57001D,MW02903A,MLB SlugFest: Loaded,CD02F311A0F8353B6275B688F400989C
4D570038,MW05601A,MLB SlugFest 2006,EBD4D5C5EC7430F2B873B9416B459DA8
4D57000C,MW01201A,Mortal Kombat: Deadly Alliance,4E1AD92817C6932D719E3C9A66636D4E
4D57000C,MW01203E,Mortal Kombat: Deadly Alliance,6F5555F4B198F3BE4B6DDC17C6005CAE
4D57000C,MW01202E,Mortal Kombat: Deadly Alliance,28DE8ACD2EECD09B872F22E1D6D27D44
4D570019,MW02505A,Mortal Kombat: Deception,EDF5987BA4592B50FBAEEB11148BAFCA
4D570023,MW03503E,Mortal Kombat: Deception,FF834BF93D8B1DCE17A8523C0F067155
4D570023,MW03502E,Mortal Kombat: Deception,8DB30264E46E071C5180C7F21B5D1C9F
4D570029,MW04102E,Mortal Kombat: Shaolin Monks,B9EE8ED2F0AD5B94CF2AFC8798CC01C3
4D570029,MW04103L,Mortal Kombat: Shaolin Monks,4203E59A0116CBF038D113E96E25730D
54510008,TQ00803J,MotoGP,BCA81BD8A0BC597BB1C69C86D958E61E
54510008,TQ00802E,MotoGP,5D0200C46568D88C0F03EABC4C56DBC1
54510088,TQ13605E,MotoGP: Ultimate Racing Technology 3,C21978B3D939C4A0AA7C840329B85D4D
434D0029,CM04102A,MTV Music Generator 3: This Is the Remix,2523EE858BEEFEFDAB5743F481C94732
434D0029,CM04101E,MTV Music Generator 3,696F6140442728C3A6DD6132BA9CD3BA
46530001,FS00101J,Murakumo,11C960B5A08707BA168AD0D63336A50C
55530016,US02201A,Murakumo: Renegade Mech Pursuit,E91C99E6A82C1934C0D1D44B718BABC2
59420001,YB00101J,Murakumo,14807ABA95F0D27B3071655E64462CA9
434D0004,CM00404E,Mánager de Liga 2003,E0E9C80D32C54111172C89848C3E1A8B
434D0049,CM07301E,Manchester United Manager 2005,988BFBCB783424980C6D17B43C856AC0
434D004D,CM07701E,Mánager de Liga 2005,6705354F3E843B70C04050F22BF09868
4156000B,AV01103E,Mat Hoffman's Pro BMX 2,7E775F5CAE0E26DB4448A3C234056373
4156000B,AV01102E,Mat Hoffman's Pro BMX 2,09BC706F4146D9AC7D91FEE263F1A019
43430007,CC00701J,Marvel vs. Capcom 2: New Age of Heroes,CD1EE8DBAB1A26C92373A092FC4FCFFA
43430007,CC00703E,Marvel vs. Capcom 2: New Age of Heroes,AC5296A7628DD034250DB3CD48B86A45
45410095,EA14902E,Marvel Nemesis: Rise of the Imperfects,F911E9F8C3BE2D508D8B5CFA5DE33302
45410095,EA14901E,Marvel Nemesis: Rise of the Imperfects,1EF4C210C8948BC9DCF0F9D08D660E7C
4947007C,IG12401K,The Matrix: Path of Neo,D850E2AA421A68B4D0C4AA19BA8D827B
4947007C,IG12403E,The Matrix: Path of Neo,F1E4736851733FAA5DD36B335DE39F00
54540079,TT12106E,Midnight Club 3: DUB Edition Remix,DA177ABA3968FB6D9E665AA53E2C48A2
54540079,TT12102E,Midnight Club 3: DUB Edition,5475CCA8B1F30D2B8C80C0869A58C273
4541002D,EA04501A,MVP Baseball 2003,F073DF329C7F3389DB5D28B1EA858F84
4541002D,EA04502J,MVP Baseball 2003,B297CDD0978FB37D50FABFB14056B88C
45410056,EA08601A,MVP Baseball 2005,12998BDDEBBDC692110997A451FE5880
4541008D,EA14101A,MVP 06 NCAA Baseball,99BA6C58D7D205F82A491FF0CDA99682
54510003,TQ00301A,MX 2002 featuring Ricky Carmichael,8D44DD75647D1971B1DBC662B94938D9
54510003,TQ00303E,MX 2002 featuring Ricky Carmichael,F09661579E259AA99F8D7A4DF654A8A1
54510010,TQ01601A,MX SuperFly,78EF850512EEA9137EC39CC252B0382F
54510010,TQ01602E,MX SuperFly,2CA422CB0A548924A6DFC72BC7B2EBDC
4D53003C,MS06001J,N.U.D.E.@: Natural Ultimate Digital Experiment,B7AD5F6B807A1AF48568E1B0E0BA5E1E
4D570024,MW03601A,Narc,C46C7242C489CCB16E46C6F6F7205D2E
4D570024,MW03602E,Narc,419556F42A6DFBF599266FD700FC9CAA
4E4D0007,NM00701A,Namco Museum,54F5F717FDBBC7FF893BEFA775679EDE
4E4D0016,NM02201A,Namco Museum 50th Anniversary,EDAA923D4A7DF8561C55C686F02C71C2
4E4D0016,NM02202E,Namco Museum 50th Anniversary,F5C243CC820C049640D13163E9828675
53550002,SU00201J,Nakajima Tetsuya no Othello Seminar,8BD1CCEEFE4934220A5C9FFB4B571C1C
45410002,EA00201A,NASCAR Thunder 2002,75FC1A7F4234A2C91AB55417A438EC53
4541001B,EA02701A,NASCAR Thunder 2003,28E7D82D154650743F6E92F82BCBB17D
45410053,EA08301A,NASCAR 2005: Chase for the Cup,8721CDCE090F6A6C89AC41ED6D43C08A
45410053,EA08302J,NASCAR 2005: Chase for the Cup,08C23AFF0E5CE4193D8931A0701C53FD
4541008B,EA13901A,NASCAR 06: Total Team Control,A2299E5A04A7ABDE848DBA952A617DF6
45410093,EA14701E,NASCAR 06: Total Team Control,D066A29581CF992E06F0E7A72C86BA5D
454100A3,EA16301A,NASCAR 07,C0C912D651F40EA2B65DFAA69F5D488E
49470009,IG00901A,NASCAR Heat 2002,B87E4D86084D4D6F2B0342D29E05DD11
4D530011,MS01701A,NBA Inside Drive 2002,6C9161724DFE501CB6B907A66A6B7E93
4D530011,MS01702E,NBA Inside Drive 2002,757E0D4471CAE69097D51818D9455F8D
4D530045,MS06901A,NBA Inside Drive 2003,D3CF31F3361D27464A37C2C6B11FBB57
4D530045,MS06904E,NBA Inside Drive 2003,72F137DAA48865C8B0702EF514A796E7
4D57002E,MW04601A,NBA Ballers: Phenom,33793D019FFE8487FF9670AB48029F95
53450002,SE00201A,NBA 2K2,FF90F0718B3C498C405C852ECC5F9729
53450013,SE01901A,NBA 2K3,3B2D381CB6F4EDDF140A366511FD4408
5345001E,SE03002E,NBA 2K3,350A22984C3A570A56B3E1A22FA84DC9
54540090,TT14401A,NBA 2K6,F8C894857B32D2D0E65AF1251A33F01E
545400A1,TT16101E,NBA 2K6,4FF77A76FE548754AE7825690E637CC9
545400AE,TT17401W,NBA 2K7,FBA01A9AC17FE78CF0F925D5156995FE
41560004,AV00401A,Tony Hawk's Pro Skater 3,AFCD3CC7778D2AECA8894AF8905769B5
41560004,AV00402E,Tony Hawk's Pro Skater 3,4DF9C5DC513723DFCDC8B5D5366F69C4
4541007A,EA12202A,NBA Live 06,40ABE99701085FF115BF25259D42A97F
4541007A,EA12203E,NBA Live 06,8548E4055F7C42A2529840535E8658B7
4541007A,EA12204E,NBA Live 06,E4ABAF9A196F8C526EEB839F1757153D
4541007A,EA12201E,NBA Live 06,7A80AC4314135C17C7AC4D4C655DB807
454100A1,EA16106A,NBA Live 07,0AE8E01908F46B141AF875450DCF6F74
454100A1,EA16103E,NBA Live 07,FFC720846BED47D400394B4499E2CF7A
454100A1,EA16102E,NBA Live 07,6AAB8BAE38D4FAE46D269CC6EF5E1C2A
45410003,EA00301A,NBA Live 2002,0A60A87A557575FF68F9453955571EA2
45410003,EA00305J,NBA Live 2002,E9D386D9C6265322C41AAB66BB39B4A2
